παρὰ,beside,1,,,,,,προστέτακται,are assigned,1
ἐμεῦ,I,1,,,,,,ἃ,what,1
δερκομένοιο,have sight,1,,,,,,ἡμῖν,our,1
Κάλχαν,Calchas,1,,,,,,παρ᾽,in,1
Ἀγαμέμνονα,Agamemnon,1,,,,,,δικάζοντες,deciding cases,1
ἐπὶ,on,1,,,,,,γίγνεται ἐγκλήματα,prefer charges,1
χθονὶ,the earth,1,,,,,,οἵων,things,1
ᾧ,to whom,1,,,,,,ἄλλων,other,1
συμπάντων,of the whole host,1,,,,,,ἐγκλήματος,an offence,1
νηυσί,the ships,1,,,,,,ἀχαριστίας,ingratitude,1
χεῖρας,hands,1,,,,,,περὶ,their,1
Δαναῶν,of the Danaans,1,,,,,,ἡγεμών,leads the way,1
δ᾽,even,1,,,,,,ἂν ἔχειν,are likely to be,1
θεοπροπίας,oracles,1,,,,,,μανθάνειν,learning,1
εἴπῃς,you name,1,,,,,,τὸ,their,1
μάντις,the seer,1,,,,,,σωφρονεῖν αὐτοὺς,self-control,1
ηὔδα,spoke,1,,,,,,πρὶν,until,1
θάρσησε,took heart,1,,,,,,σημήνωσι,so direct,1
ἀμύμων,blameless,1,,,,,,σιτοῦνται,do eat,1
ἀπεδέξατ᾽,accept,1,,,,,,πιεῖν,drinking,1
ἐπιμέμφεται,finds fault,1,,,,,,ἐξέρχονται,are enrolled,1
ἔδωκεν,has given,1,,,,,,ἑπτακαίδεκα,seventeen,1
εὐχωλῆς,of a vow,1,,,,,,ἄρχουσι,of authorities,1
ἑκατόμβης,of a hecatomb,1,,,,,,φυλακῆς,guarding,1
ἠτίμησ᾽,dishonoured,1,,,,,,σωφροσύνης,self-control,1
δώσει,will give,1,,,,,,μάλιστα,the most,1
ἀπώσει,will drive off,1,,,,,,τι,for any,1
ἑλικώπιδα,bright-eyed,1,,,,,,μὲν δὲ,But,1
ἀπριάτην,unbought,1,,,,,,τὴν ἡμίσειαν,half,1
κούρην,the maiden,1,,,,,,θήραν,hunting,1
πατρὶ,father,1,,,,,,δὲ,also,1
Δαναοῖσιν,from the Danaans,1,,,,,,τὸ ἀφεῖναι,to throw,1
ἀνάποινον,unransomed,1,,,,,,,,719
ἄγειν,lead,1,,,,,,,,
ἱερὴν,sacred,1,,,,,,,,
φίλῳ,dear,1,,,,,,,,
πρίν,until,1,,,,,,,,
θ᾽,and,1,,,,,,,,
ἀεικέα,loathsome,1,,,,,,,,
κέν πεπίθοιμεν,we might persuade,1,,,,,,,,
ἱλασσάμενοι,appease,1,,,,,,,,
μιν,him,1,,,,,,,,
ἤτοι,When,1,,,,,,,,
Ἀτρεΐδης,son of Atreus,1,,,,,,,,
ἀχνύμενος,deeply troubled,1,,,,,,,,
ἥρως,the warrior,1,,,,,,,,
εὐρὺ κρείων,wide-ruling,1,,,,,,,,
φρένες,heart,1,,,,,,,,
λαμπετόωντι,blazing,1,,,,,,,,
ἐΐκτην,were like,1,,,,,,,,
πυρὶ,fire,1,,,,,,,,
ἀμφιμέλαιναι,black,1,,,,,,,,
Κάλχαντα,Calchas,1,,,,,,,,
πρώτιστα,first of all,1,,,,,,,,
κάκ᾽,evil,1,,,,,,,,
προσέειπε,To he spoke,1,,,,,,,,
οὐ πώ,never,1,,,,,,,,
μάντι,Prophet,1,,,,,,,,
κακῶν,of evil,1,,,,,,,,
εἶπας,have you spoken,1,,,,,,,,
ποτέ,yet,1,,,,,,,,
τὰ κάκ᾽,evil,1,,,,,,,,
τί,a,1,,,,,,,,
φρεσὶ,to heart,1,,,,,,,,
φίλα,dear,1,,,,,,,,
αἰεί,ever,1,,,,,,,,
πω,yet,1,,,,,,,,
ἐστὶ,is,1,,,,,,,,
εἶπας,you have spoken,1,,,,,,,,
ἔπος,word,1,,,,,,,,
μαντεύεσθαι,to prophesy,1,,,,,,,,
ἐτέλεσσας,brought to pass,1,,,,,,,,
ἐσθλὸν,good,1,,,,,,,,
οὔτέ,never,1,,,,,,,,
αὐτὴν,her,1,,,,,,,,
ἔθελον,would,1,,,,,,,,
Δαναοῖσι,the Danaans,1,,,,,,,,
βούλομαι,I prefer,1,,,,,,,,
Χρυσηΐδος,the daughter of Chryses,1,,,,,,,,
ἀγορεύεις,you claim,1,,,,,,,,
ἀγλά᾽,glorious,1,,,,,,,,
ἔχειν,to keep,1,,,,,,,,
δέξασθαι,accept,1,,,,,,,,
πολὺ,much,1,,,,,,,,
οἴκοι,in home,1,,,,,,,,
ἄλγεα,woes,1,,,,,,,,
προβέβουλα,I prefer,1,,,,,,,,
ἀλόχου,wife,1,,,,,,,,
χερείων,inferior,1,,,,,,,,
ἐστι,she is,1,,,,,,,,
κουριδίης,wedded,1,,,,,,,,
φρένας,in mind,1,,,,,,,,
φυήν,in stature,1,,,,,,,,
δέμας,in form,1,,,,,,,,
ῥα,certainly,1,,,,,,,,
ἔργα,in handiwork,1,,,,,,,,
τό,that,1,,,,,,,,
πάλιν,back,1,,,,,,,,
ἐθέλω,will I,1,,,,,,,,
ἄμεινον,better,1,,,,,,,,
ἀλλὰ,Yet,1,,,,,,,,
δόμεναι,give,1,,,,,,,,
ἀπολέσθαι,perish,1,,,,,,,,
βούλομ᾽,would rather,1,,,,,,,,
Ἀργείων,of the Argives,1,,,,,,,,
ἔοικε,would be proper,1,,,,,,,,
αὐτὰρ,But,1,,,,,,,,
αὐτίχ᾽,forthwith,1,,,,,,,,
ἔρχεται,goes,1,,,,,,,,
ἄλλῃ,elsewhere,1,,,,,,,,
λεύσσετε,you see,1,,,,,,,,
ποδάρκης,swift-footed,1,,,,,,,,
φιλοκτεανώτατε,most covetous,1,,,,,,,,
πάντων,of all,1,,,,,,,,
δώσουσι,shall give,1,,,,,,,,
κύδιστε,Most glorious,1,,,,,,,,
ἴδμεν,We know,1,,,,,,,,
πολίων,from the cities,1,,,,,,,,
ἐπαγείρειν,to gather,1,,,,,,,,
ταῦτ᾽,these things,1,,,,,,,,
ἐξεπράθομεν,we took by pillage,1,,,,,,,,
παλίλλογα,back,1,,,,,,,,
δέδασται,has been apportioned,1,,,,,,,,
τήνδε,the girl,1,,,,,,,,
θεῷ,to the god,1,,,,,,,,
πρόες,give back,1,,,,,,,,
ἀποτείσομεν,we will recompense,1,,,,,,,,
Ἀχαιοὶ,Achaeans,1,,,,,,,,
τετραπλῇ,fourfold,1,,,,,,,,
εὐτείχεον,well-walled,1,,,,,,,,
δῷσι,grants,1,,,,,,,,
ἐξαλαπάξαι,to sack,1,,,,,,,,
Ζεὺς,Zeus,1,,,,,,,,
κρείων,lord,1,,,,,,,,
Ἀχιλλεῦ,Achilles,1,,,,,,,,
περ,though,1,,,,,,,,
ἀγαθός,mighty,1,,,,,,,,
νόῳ,with wit,1,,,,,,,,
θεοείκελ᾽,godlike,1,,,,,,,,
κλέπτε,seek to deceive,1,,,,,,,,
πείσεις,persuade,1,,,,,,,,
παρελεύσεαι,you will get by,1,,,,,,,,
οὕτως,thus,1,,,,,,,,
κέλεαι,you order,1,,,,,,,,
ἀποδοῦναι,to give back,1,,,,,,,,
ἐθέλεις,Are you willing,1,,,,,,,,
ἔμ᾽,for me,1,,,,,,,,
δευόμενον,in want,1,,,,,,,,
ἔχῃς,you may keep,1,,,,,,,,
ἧσθαι,to sit,1,,,,,,,,
τήνδ᾽,her,1,,,,,,,,
θυμὸν,mind,1,,,,,,,,
κατὰ,to,1,,,,,,,,
ὅπως,so that,1,,,,,,,,
δώσουσι,give,1,,,,,,,,
ἔσται,it will be,1,,,,,,,,
ἀντάξιον,worth just as much—,1,,,,,,,,
ἕλωμαι,take,1,,,,,,,,
ἰὼν,will come,1,,,,,,,,
Ὀδυσῆος,of Odysseus,1,,,,,,,,
Αἴαντος,of Aias,1,,,,,,,,
δέ,but,1,,,,,,,,
τεὸν,your,1,,,,,,,,
ὅν,to whomever,1,,,,,,,,
κεχολώσεται,Angry will be,1,,,,,,,,
ἵκωμαι,I come,1,,,,,,,,
αὖτις,hereafter,1,,,,,,,,
ἐς,on,1,,,,,,,,
νῆα,a ship,1,,,,,,,,
ἐρύσσομεν,drag,1,,,,,,,,
ἀγείρομεν,gather,1,,,,,,,,
ἐπιτηδὲς,suitable,1,,,,,,,,
βήσομεν,embark,1,,,,,,,,
ταῦτα,these things,1,,,,,,,,
δῖαν,shining,1,,,,,,,,
αὐτὴν,herself,1,,,,,,,,
μεταφρασόμεσθα,we will consider,1,,,,,,,,
ἐρέτας,rowers,1,,,,,,,,
μέλαιναν,black,1,,,,,,,,
ἐν,into,1,,,,,,,,
θείομεν,place,1,,,,,,,,
ἅλα,the sea,1,,,,,,,,
ἄγε,Let us,1,,,,,,,,
βουληφόρος,prudent,1,,,,,,,,
Πηλεΐδη,son of Peleus,1,,,,,,,,
ἔστω,Let be,1,,,,,,,,
ἥμιν,on our behalf,1,,,,,,,,
ἱερὰ,sacrifice,1,,,,,,,,
ἐκπαγλότατ᾽,most extreme,1,,,,,,,,
Ὀδυσσεὺς,Odysseus,1,,,,,,,,
ἀρχὸς,commander,1,,,,,,,,
Αἴας,Aias,1,,,,,,,,
ἠὲ,or,1,,,,,,,,
ἱλάσσεαι,you may propitiate,1,,,,,,,,
Ἰδομενεὺς,Idomeneus,1,,,,,,,,
ἀνὴρ,man,1,,,,,,,,
ἰδὼν,Glaring,1,,,,,,,,
ἔπεσιν,words,1,,,,,,,,
πείθηται,shall obey,1,,,,,,,,
ὁδὸν,on a journey,1,,,,,,,,
ὤ,Ah,1,,,,,,,,
κερδαλεόφρον,thinking of profit,1,,,,,,,,
πρόφρων,with a ready heart,1,,,,,,,,
ἶφι,with force,1,,,,,,,,
ἀναιδείην,shamelessness,1,,,,,,,,
μάχεσθαι,to fight,1,,,,,,,,
ἐλθέμεναι,to go,1,,,,,,,,
ἀνδράσιν,against men,1,,,,,,,,
αἰχμητάων,spearmen,1,,,,,,,,
Τρώων,the Trojan,1,,,,,,,,
μαχησόμενος,to fight,1,,,,,,,,
ἤλυθον,came,1,,,,,,,,
ἕνεκ᾽,on account of,1,,,,,,,,
καρπὸν,the harvest,1,,,,,,,,
σκιόεντα,shadowy,1,,,,,,,,
ἐριβώλακι,deep-soiled,1,,,,,,,,
βοῦς,cattle,1,,,,,,,,
ἵππους,horses,1,,,,,,,,
οὔρεά,mountains,1,,,,,,,,
ἐμὰς,my,1,,,,,,,,
ἠχήεσσα,sounding,1,,,,,,,,
βωτιανείρῃ,nurse of men,1,,,,,,,,
ἤλασαν,have they driven off,1,,,,,,,,
δὲ,or,1,,,,,,,,
θάλασσά,sea,1,,,,,,,,
Φθίῃ,Phthia,1,,,,,,,,
ὄφρα,so that,1,,,,,,,,
Τρώων,the Trojans,1,,,,,,,,
κυνῶπα,dog-face,1,,,,,,,,
Μενελάῳ,for Menelaus,1,,,,,,,,
ἑσπόμεθ᾽,we followed,1,,,,,,,,
τιμὴν,recompense,1,,,,,,,,
χαίρῃς,might rejoice,1,,,,,,,,
ἀρνύμενοι,seeking to win,1,,,,,,,,
σοί,for yourself,1,,,,,,,,
οὔ μετατρέπῃ,you disregard,1,,,,,,,,
ἀλεγίζεις,take heed of,1,,,,,,,,
πολλὰ,so much,1,,,,,,,,
ἀπειλεῖς,you threaten,1,,,,,,,,
δόσαν,gave,1,,,,,,,,
ἔπι,for,1,,,,,,,,
μόγησα,I toiled,1,,,,,,,,
δή,now,1,,,,,,,,
Τρώων,of the Trojans,1,,,,,,,,
σοί,yours,1,,,,,,,,
ὁππότ᾽,whenever,1,,,,,,,,
εὖ ναιόμενον,well-inhabited,1,,,,,,,,
ἶσον,like,1,,,,,,,,
οὐ ποτε,Never,1,,,,,,,,
ἐκπέρσωσ᾽,sack,1,,,,,,,,
πτολίεθρον,a citadel,1,,,,,,,,
πολυάϊκος,furious,1,,,,,,,,
πολέμοιο,of battle,1,,,,,,,,
χεῖρες,hands,1,,,,,,,,
ἐμαὶ,my,1,,,,,,,,
διέπουσ᾽,undertake,1,,,,,,,,
νῆας,ships,1,,,,,,,,
ὀλίγον,small,1,,,,,,,,
πολεμίζων,in the fighting,1,,,,,,,,
ἵκηται,comes,1,,,,,,,,
σοὶ,your,1,,,,,,,,
ἀτὰρ,but,1,,,,,,,,
ποτε,ever,1,,,,,,,,
δασμὸς,an apportionment,1,,,,,,,,
κάμω,I have worn myself out,1,,,,,,,,
μεῖζον,greater,1,,,,,,,,
ἐπεί,when,1,,,,,,,,
εἶμι,I will go back,1,,,,,,,,
ἄφενος,riches,1,,,,,,,,
νηυσὶ,ships,1,,,,,,,,
νῦν,Now,1,,,,,,,,
ἐὼν,while I am,1,,,,,,,,
ὀΐω,I intend,1,,,,,,,,
κορωνίσιν,beaked,1,,,,,,,,
ἀφύξειν,to pile up,1,,,,,,,,
Φθίην,to Phthia,1,,,,,,,,
ἄτιμος,dishonoured,1,,,,,,,,
σ᾽,for you,1,,,,,,,,
πλοῦτον,wealth,1,,,,,,,,
ἐνθάδ᾽,here,1,,,,,,,,
ἠμείβετ᾽,answered,1,,,,,,,,
ἄναξ,the king,1,,,,,,,,
ἔπειτα,Then,1,,,,,,,,
λίσσομαι,beg,1,,,,,,,,
μένειν,to remain,1,,,,,,,,
φεῦγε,Flee,1,,,,,,,,
θυμὸς,heart,1,,,,,,,,
ἐπέσσυται,urges,1,,,,,,,,
σ᾽,you,1,,,,,,,,
Ζεύς,Zeus,1,,,,,,,,
ἔμοιγε,me,1,,,,,,,,
μάλιστα,above all,1,,,,,,,,
τιμήσουσι,will honour,1,,,,,,,,
μητίετα,the lord of counsel,1,,,,,,,,
πάρ᾽,With,1,,,,,,,,
ἔχθιστος,Most hateful,1,,,,,,,,
διοτρεφέων,that Zeus nurtures,1,,,,,,,,
μοί,to me,1,,,,,,,,
βασιλήων,of the kings,1,,,,,,,,
ἐσσι,are you,1,,,,,,,,
μάχαι,battles,1,,,,,,,,
αἰεὶ,always,1,,,,,,,,
φίλη,dear,1,,,,,,,,
πόλεμοί,wars,1,,,,,,,,
ἔρις,strife,1,,,,,,,,
ἐσσι,you are,1,,,,,,,,
καρτερός,strong,1,,,,,,,,
μάλα,very,1,,,,,,,,
θεός,a god,1,,,,,,,,
νηυσί,ships,1,,,,,,,,
ἰὼν,Go,1,,,,,,,,
ὄθομαι,take heed,1,,,,,,,,
σῇς,your,1,,,,,,,,
Μυρμιδόνεσσιν,the Myrmidons,1,,,,,,,,
ἀλεγίζω,care,1,,,,,,,,
σέθεν,for you,1,,,,,,,,
ἀπειλήσω,I will threaten,1,,,,,,,,
ἄλλος,another,1,,,,,,,,
ὅσσον,how much,1,,,,,,,,
ἐμῇ,my,1,,,,,,,,
εἰδῇς,you will understand,1,,,,,,,,
φέρτερός,mightier,1,,,,,,,,
νηΐ,ship,1,,,,,,,,
ἰὼν,come to,1,,,,,,,,
σέθεν,than you,1,,,,,,,,
ἄγω,take,1,,,,,,,,
πέμψω,will send back,1,,,,,,,,
Βρισηΐδα,Briseis,1,,,,,,,,
ἄντην,to my face,1,,,,,,,,
ἐμοὶ,my,1,,,,,,,,
εἰμι,I am,1,,,,,,,,
ἶσον,equal,1,,,,,,,,
φάσθαι,declaring,1,,,,,,,,
κλισίην,tent,1,,,,,,,,
ἐμοῖς,my,1,,,,,,,,
φάτο,he spoke,1,,,,,,,,
γένετ᾽,came,1,,,,,,,,
μηροῦ,thigh,1,,,,,,,,
Πηλεΐωνι,upon the son of Peleus,1,,,,,,,,
χόλον,anger,1,,,,,,,,
στήθεσσιν,breast,1,,,,,,,,
ἐν,within,1,,,,,,,,
φάσγανον,sword,1,,,,,,,,
θυμόν,spirit,1,,,,,,,,
λασίοισι,shaggy,1,,,,,,,,
ἐναρίζοι,slay,1,,,,,,,,
ἀναστήσειεν,break up,1,,,,,,,,
παύσειεν,stay,1,,,,,,,,
ἦε,or,1,,,,,,,,
ὀξὺ,sharp,1,,,,,,,,
ἄχος,Grief,1,,,,,,,,
παρὰ,from beside,1,,,,,,,,
ἢ,whether,1,,,,,,,,
ἐρητύσειέ,curb,1,,,,,,,,
ἦτορ,heart,1,,,,,,,,
φρένα,mind,1,,,,,,,,
ἧος,While,1,,,,,,,,
ξίφος,sword,1,,,,,,,,
ἕλκετο,was drawing,1,,,,,,,,
ἦλθε,came,1,,,,,,,,
κολεοῖο,sheath,1,,,,,,,,
ταῦθ᾽,this,1,,,,,,,,
θυμόν,heart,1,,,,,,,,
ὥρμαινε,pondered,1,,,,,,,,
φιλέουσά,she loved,1,,,,,,,,
κηδομένη,cared for,1,,,,,,,,
στῆ,She stood,1,,,,,,,,
Πηλεΐωνα,the son of Peleus,1,,,,,,,,
κόμης,by hair,1,,,,,,,,
ὄπιθεν,behind,1,,,,,,,,
οἴῳ,to him alone,1,,,,,,,,
ξανθῆς,fair,1,,,,,,,,
φαινομένη,appearing,1,,,,,,,,
ἕλε,seized,1,,,,,,,,
ἄλλων,of others,1,,,,,,,,
οὔ,No,1,,,,,,,,
ὁρᾶτο,saw,1,,,,,,,,
Παλλάδ᾽,Pallas,1,,,,,,,,
Ἀθηναίην,Athene,1,,,,,,,,
αὐτίκα,immediately,1,,,,,,,,
Ἀχιλεύς,Achilles,1,,,,,,,,
θάμβησεν,was seized with wonder,1,,,,,,,,
ἔγνω,recognized,1,,,,,,,,
δεινὼ,Terribly,1,,,,,,,,
φάανθεν,shone,1,,,,,,,,
οἱ,her,1,,,,,,,,
πτερόεντα,winged,1,,,,,,,,
προσηύδα,he addressed,1,,,,,,,,
ἔπεα,words,1,,,,,,,,
τίπτ᾽,Why,1,,,,,,,,
αὖτ᾽,now,1,,,,,,,,
εἰλήλουθας,have you come,1,,,,,,,,
ἴδῃ,you might see,1,,,,,,,,
ὕβριν,the arrogance,1,,,,,,,,
Ἀτρεΐδαο,son of Atreus,1,,,,,,,,
Ἀγαμέμνονος,of Agamemnon,1,,,,,,,,
ἵνα,so that,1,,,,,,,,
ἦ,Is it,1,,,,,,,,
τελέεσθαι,will be brought to pass,1,,,,,,,,
θυμὸν,life,1,,,,,,,,
ᾗς,his own,1,,,,,,,,
ἄν ὀλέσσῃ,shall he lose,1,,,,,,,,
ὑπεροπλίῃσι,through excessive pride,1,,,,,,,,
αὖτε,then,1,,,,,,,,
προσέειπε,answered,1,,,,,,,,
γλαυκῶπις,bright-eyed,1,,,,,,,,
παύσουσα,to stay,1,,,,,,,,
ἦλθον,have come,1,,,,,,,,
μένος,anger,1,,,,,,,,
πίθηαι,you will obey,1,,,,,,,,
φιλέουσά,she loves,1,,,,,,,,
κηδομένη,cares for,1,,,,,,,,
ἔριδος,strife,1,,,,,,,,
μη,not,1,,,,,,,,
λῆγ᾽,cease from,1,,,,,,,,
ξίφος,the sword,1,,,,,,,,
ὀνείδισον,taunt,1,,,,,,,,
ἔσεταί,it shall be,1,,,,,,,,
ἤτοι,indeed,1,,,,,,,,
ἔπεσιν,With words,1,,,,,,,,
τετελεσμένον,brought to pass,1,,,,,,,,
ἐξερέω,will I speak,1,,,,,,,,
ἔσται,shall be,1,,,,,,,,
παρέσσεται,shall be,1,,,,,,,,
δῶρα,gifts,1,,,,,,,,
τόσσα,as many,1,,,,,,,,
τοι,yours,1,,,,,,,,
τῆσδε,this,1,,,,,,,,
τρὶς,three times,1,,,,,,,,
ἴσχεο,refrain,1,,,,,,,,
πείθεο,obey,1,,,,,,,,
ἔπος,the words,1,,,,,,,,
καὶ μάλα περ,however,1,,,,,,,,
σφωΐτερόν,of you two,1,,,,,,,,
χρὴ,It is necessary,1,,,,,,,,
εἰρύσσασθαι,to observe,1,,,,,,,,
θεοῖς,the gods,1,,,,,,,,
ἐπιπείθηται,obeys,1,,,,,,,,
ἔκλυον,they give ear,1,,,,,,,,
μάλα,gladly,1,,,,,,,,
ἀργυρέῃ,silver,1,,,,,,,,
βαρεῖαν,heavy,1,,,,,,,,
Ἀθηναίης,of Athene,1,,,,,,,,
ἐς,into,1,,,,,,,,
ἂψ,back,1,,,,,,,,
σχέθε,stayed,1,,,,,,,,
κώπῃ,the hilt,1,,,,,,,,
χεῖρα,hand,1,,,,,,,,
κουλεὸν,sheath,1,,,,,,,,
ὦσε,thrust,1,,,,,,,,
μύθῳ,the word,1,,,,,,,,
ἄλλους,other,1,,,,,,,,
δώματ᾽,the palace,1,,,,,,,,
προσέειπε,addressed,1,,,,,,,,
λῆγε,ceased from,1,,,,,,,,
ἐπέεσσιν,with words,1,,,,,,,,
χόλοιο,wrath,1,,,,,,,,
ἐξαῦτις,again,1,,,,,,,,
οὔ πω,in no way,1,,,,,,,,
ἀταρτηροῖς,violent,1,,,,,,,,
οὔτέ ποτ᾽,never,1,,,,,,,,
θωρηχθῆναι,to arm,1,,,,,,,,
ἰέναι,go forth to,1,,,,,,,,
ἐς,for,1,,,,,,,,
ὄμματ᾽,the face,1,,,,,,,,
ἐλάφοιο,of a deer,1,,,,,,,,
οἰνοβαρές,Heavy with wine,1,,,,,,,,
λαῷ,people,1,,,,,,,,
πόλεμον,battle,1,,,,,,,,
κραδίην,the heart,1,,,,,,,,
λόχον,an ambush,1,,,,,,,,
ἅμα,along with,1,,,,,,,,
κυνὸς,of a dog,1,,,,,,,,
ἀριστήεσσιν,the chiefs,1,,,,,,,,
κὴρ,death,1,,,,,,,,
ἐστι,it is,1,,,,,,,,
εὐρὺν,wide,1,,,,,,,,
ἦ,Indeed,1,,,,,,,,
εἴπῃ,speaks,1,,,,,,,,
ἀποαιρεῖσθαι,to deprive of,1,,,,,,,,
λώϊόν,better,1,,,,,,,,
κατὰ,throughout,1,,,,,,,,
δῶρ᾽,prize,1,,,,,,,,
στρατὸν,the camp,1,,,,,,,,
ὅς τις,whoever,1,,,,,,,,
βασιλεὺς,king,1,,,,,,,,
δημοβόρος,People-devouring,1,,,,,,,,
οὐτιδανοῖσιν,nobodies,1,,,,,,,,
ἀνάσσεις,you rule over,1,,,,,,,,
ἦ,else,1,,,,,,,,
ὕστατα,last,1,,,,,,,,
ὀμοῦμαι,will swear,1,,,,,,,,
ὅρκον,a oath,1,,,,,,,,
ἐπὶ,thereto,1,,,,,,,,
μέγαν,mighty,1,,,,,,,,
τόδε,this,1,,,,,,,,
ὄρεσσι,the mountains,1,,,,,,,,
πρῶτα,first,1,,,,,,,,
τομὴν,stump,1,,,,,,,,
φύλλα,leaves,1,,,,,,,,
ὄζους,shoots,1,,,,,,,,
λέλοιπεν,it left,1,,,,,,,,
καὶ,or,1,,,,,,,,
ἑ,it,1,,,,,,,,
χαλκὸς,the bronze,1,,,,,,,,
φλοιόν,bark,1,,,,,,,,
παλάμῃς,hands,1,,,,,,,,
οἵ,those,1,,,,,,,,
θέμιστας,the ordinances,1,,,,,,,,
μιν,it,1,,,,,,,,
ὅρκος,a oath,1,,,,,,,,
ὃ,this,1,,,,,,,,
τοι,for you,1,,,,,,,,
μέγας,mighty,1,,,,,,,,
ἔσσεται,shall be,1,,,,,,,,
ἦ,Surely,1,,,,,,,,
ἵξεται,will come upon,1,,,,,,,,
ποτ᾽,some day,1,,,,,,,,
σύμπαντας,one and all,1,,,,,,,,
υἷας,the sons,1,,,,,,,,
χραισμεῖν,to help,1,,,,,,,,
τότε,on that day,1,,,,,,,,
δυνήσεαι,you will be able,1,,,,,,,,
ἀχνύμενός,for all your grief,1,,,,,,,,
εὖτ᾽,when,1,,,,,,,,
Ἕκτορος,Hector,1,,,,,,,,
περ,at all,1,,,,,,,,
ἀνδροφόνοιο,man-slaying,1,,,,,,,,
ὑφ᾽,before,1,,,,,,,,
θνήσκοντες,dying,1,,,,,,,,
ἀμύξεις,will gnaw,1,,,,,,,,
χωόμενος,in anger,1,,,,,,,,
θυμὸν,the heart,1,,,,,,,,
ἄριστον,the best,1,,,,,,,,
οὐδὲν,no,1,,,,,,,,
φάτο,spoke,1,,,,,,,,
ποτὶ,down to,1,,,,,,,,
ἕζετο,sat down,1,,,,,,,,
βάλε,he dashed,1,,,,,,,,
γαίῃ,the earth,1,,,,,,,,
σκῆπτρον,the staff,1,,,,,,,,
χρυσείοις,golden,1,,,,,,,,
αὐτός,himself,1,,,,,,,,
ῥέεν,flowed,1,,,,,,,,
μέλιτος,than honey,1,,,,,,,,
γλώσσης,tongue,1,,,,,,,,
ἡδυεπὴς,sweet of speech,1,,,,,,,,
Πυλίων,of the Pylians,1,,,,,,,,
Νέστωρ,Nestor,1,,,,,,,,
τοῦ,whose,1,,,,,,,,
αὐδή,speech,1,,,,,,,,
δὲ,Then,1,,,,,,,,
ἀνόρουσε,arose,1,,,,,,,,
γλυκίων,sweeter,1,,,,,,,,
πρόσθεν,before,1,,,,,,,,
μερόπων,mortal,1,,,,,,,,
τριτάτοισιν,the third,1,,,,,,,,
ἅμα,with,1,,,,,,,,
γενεαὶ,generations,1,,,,,,,,
μετὰ,among,1,,,,,,,,
δύο,Two,1,,,,,,,,
ἄνασσεν,he was king,1,,,,,,,,
Πύλῳ,Pylos,1,,,,,,,,
ἐφθίαθ᾽,had passed away,1,,,,,,,,
ἠγαθέῃ,sacred,1,,,,,,,,
ἀγορήσατο,addressed the gathering,1,,,,,,,,
σφιν,them,1,,,,,,,,
ἱκάνει,has come upon,1,,,,,,,,
πένθος,grief,1,,,,,,,,
γαῖαν,the land,1,,,,,,,,
οἳ,you who,1,,,,,,,,
Δαναῶν,among the Danaans,1,,,,,,,,
παῖδες,the sons,1,,,,,,,,
κεν γηθήσαι,would rejoice,1,,,,,,,,
Πριάμοιό,of Priam,1,,,,,,,,
Πρίαμος,Priam,1,,,,,,,,
μαρναμένοιϊν,quarrelling,1,,,,,,,,
ἦ,Truly,1,,,,,,,,
θυμῷ,at heart,1,,,,,,,,
κεν κεχαροίατο,would be glad,1,,,,,,,,
μέγα,most,1,,,,,,,,
ἐμεῖο,than I,1,,,,,,,,
νεωτέρω,younger,1,,,,,,,,
δὲ,for,1,,,,,,,,
ὡμίλησα,moved among,1,,,,,,,,
ἤδη,In earlier times,1,,,,,,,,
ἀρείοσιν,more warlike,1,,,,,,,,
οἵ,they,1,,,,,,,,
οὔ ποτέ,never,1,,,,,,,,
ἀνέρας,warriors,1,,,,,,,,
Θησέα,Theseus,1,,,,,,,,
Αἰγεΐδην,son of Aegeus,1,,,,,,,,
ἐπιείκελον,like,1,,,,,,,,
Πολύφημον,Polyphemus,1,,,,,,,,
Ἐξάδιόν,Exadius,1,,,,,,,,
τοίους,Such,1,,,,,,,,
Καινέα,Caeneus,1,,,,,,,,
Πειρίθοόν,Peirithous,1,,,,,,,,
οἷον,as,1,,,,,,,,
οὐ,never,1,,,,,,,,
ποιμένα,shepherd,1,,,,,,,,
ἀντίθεον,godlike,1,,,,,,,,
ἀθανάτοισιν,the immortals,1,,,,,,,,
Δρύαντά,Dryas,1,,,,,,,,
πω,since,1,,,,,,,,
ἴδον,have I seen,1,,,,,,,,
ἴδωμαι,shall I see,1,,,,,,,,
ἐπιχθονίων,upon the earth,1,,,,,,,,
κεῖνοι,these,1,,,,,,,,
κάρτιστοι,Mightiest,1,,,,,,,,
τράφεν,reared,1,,,,,,,,
ἔσαν,were they,1,,,,,,,,
ἀπόλεσσαν,they destroyed,1,,,,,,,,
ὀρεσκῴοισι,mountain-dwelling,1,,,,,,,,
κάρτιστοι,mightiest,1,,,,,,,,
ἐκπάγλως,terribly,1,,,,,,,,
φηρσὶν,the centaurs,1,,,,,,,,
πρᾶγμα,affair,1,,,,,,,,
σῶν,your,1,,,,,,,,
ὡς,the way in which,1,,,,,,,,
ὄφελος,of use,1,,,,,,,,
ἀνανδρίᾳ,through cowardice,1,,,,,,,,
πράξεως,of affair,1,,,,,,,,
ὑπὲρ,for,1,,,,,,,,
ἡμῶν,us,1,,,,,,,,
δίκης,case,1,,,,,,,,
αὐτὸς,itself,1,,,,,,,,
ὡς,So,1,,,,,,,,
τινὶ,some,1,,,,,,,,
